,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
20084644,20084644,2021-08-20 03:13:23.280745+00:00,x,y,2021-08-25 11:00:00+00:00,2021-08-25 12:55:00+00:00,beta,True,40.0,0,b-69,20084644,13350.0
20786683,20786683,2021-08-24 14:00:45.340805+00:00,x,y,2021-09-19 14:00:00+00:00,2021-09-19 16:00:00+00:00,gamma,True,20.0,2,c-4,20786683,8765.0
695576,695576,2021-01-20 21:11:36.594478+00:00,x,y,2021-02-11 13:30:00+00:00,2021-02-11 15:40:00+00:00,alpha,True,20.0,1,a-5,695576,10227.0
1660498,1660498,2021-02-14 08:52:21.423860+00:00,x,y,2021-02-17 05:00:00+00:00,2021-02-17 07:00:00+00:00,gamma,True,32.0,1,c-2,1660498,12500.0
18884345,18884345,2021-08-13 12:52:17.703424+00:00,x,y,2021-08-25 07:00:00+00:00,2021-08-25 09:00:00+00:00,alpha,True,20.0,1,a-5,18884345,8381.0
17704627,17704627,2021-08-08 09:21:24.480349+00:00,x,y,2021-08-23 13:00:00+00:00,2021-08-23 15:00:00+00:00,alpha,True,15.0,1,a-9,17704627,8300.0
18257511,18257511,2021-08-10 17:44:58.731960+00:00,x,y,2021-08-17 04:00:00+00:00,2021-08-17 06:00:00+00:00,alpha,True,20.0,1,a-1,18257511,6810.0
1457912,1457912,2021-02-09 11:24:22.933697+00:00,x,y,2021-03-15 17:00:00+00:00,2021-03-15 18:59:00+00:00,gamma,True,32.0,1,c-6,1457912,8900.0
11672518,11672518,2021-06-28 16:00:54.973938+00:00,x,y,2021-07-05 05:00:00+00:00,2021-07-05 06:55:00+00:00,beta,True,40.0,0,b-1,11672518,8065.0
7850313,7850313,2021-05-27 07:13:17.685881+00:00,x,y,2021-06-01 14:00:00+00:00,2021-06-01 15:55:00+00:00,beta,True,20.0,0,b-9,7850313,7427.0
4961923,4961923,2021-04-20 08:10:59.784528+00:00,x,y,2021-05-15 05:00:00+00:00,2021-05-15 07:00:00+00:00,gamma,True,20.0,2,c-2,4961923,9650.0
6646182,6646182,2021-05-11 20:01:39.778459+00:00,x,y,2021-06-11 11:00:00+00:00,2021-06-11 13:00:00+00:00,gamma,True,20.0,2,c-4,6646182,10655.0
7060241,7060241,2021-05-17 18:56:30.454125+00:00,x,y,2021-05-25 10:00:00+00:00,2021-05-25 12:00:00+00:00,alpha,True,35.0,1,a-9,7060241,7520.0
3232765,3232765,2021-03-14 08:46:41.252873+00:00,x,y,2021-03-28 05:00:00+00:00,2021-03-28 06:55:00+00:00,beta,True,20.0,0,b-1,3232765,9030.0
12658584,12658584,2021-07-04 05:53:41.172964+00:00,x,y,2021-07-05 04:00:00+00:00,2021-07-05 06:00:00+00:00,alpha,True,35.0,1,a-1,12658584,19545.0
21776372,21776372,2021-08-31 23:23:47.038601+00:00,x,y,2021-10-10 11:00:00+00:00,2021-10-10 13:00:00+00:00,gamma,True,20.0,1,c-4,21776372,6870.0
7886108,7886108,2021-05-27 16:31:38.204410+00:00,x,y,2021-06-09 16:00:00+00:00,2021-06-09 18:00:00+00:00,alpha,True,35.0,1,a-7,7886108,8027.0
2983848,2983848,2021-03-10 16:42:51.896778+00:00,x,y,2021-04-02 14:00:00+00:00,2021-04-02 15:55:00+00:00,beta,True,20.0,0,b-9,2983848,9051.0
17022192,17022192,2021-08-03 19:09:01.372524+00:00,x,y,2021-08-04 11:00:00+00:00,2021-08-04 12:55:00+00:00,beta,True,40.0,0,b-69,17022192,9340.0
1675163,1675163,2021-02-14 14:31:19.249908+00:00,x,y,2021-02-16 16:00:00+00:00,2021-02-16 17:55:00+00:00,beta,True,20.0,0,b-19,1675163,11504.0
13916251,13916251,2021-07-11 08:18:51.608001+00:00,x,y,2021-07-22 14:00:00+00:00,2021-07-22 16:00:00+00:00,gamma,True,20.0,2,c-4,13916251,8765.0
10583549,10583549,2021-06-20 14:53:04.929627+00:00,x,y,2021-07-19 05:00:00+00:00,2021-07-19 06:55:00+00:00,beta,True,20.0,0,b-1,10583549,7201.0
16628634,16628634,2021-07-31 09:33:32.102902+00:00,x,y,2021-08-05 17:00:00+00:00,2021-08-05 18:59:00+00:00,gamma,True,20.0,2,c-6,16628634,9525.0
8430152,8430152,2021-06-01 22:47:17.904613+00:00,x,y,2021-07-15 04:00:00+00:00,2021-07-15 06:00:00+00:00,alpha,True,35.0,1,a-1,8430152,9707.0
378610,378610,2021-01-11 14:00:13.618880+00:00,x,y,2021-01-11 14:00:00+00:00,2021-01-11 15:55:00+00:00,beta,False,40.0,0,b-9,378610,11742.0
4371481,4371481,2021-04-07 18:16:08.958954+00:00,x,y,2021-04-10 17:00:00+00:00,2021-04-10 18:59:00+00:00,gamma,True,0.0,0,c-6,4371481,8070.0
11825659,11825659,2021-06-29 13:44:31.239164+00:00,x,y,2021-07-05 13:45:00+00:00,2021-07-05 15:45:00+00:00,gamma,True,20.0,1,c-4,11825659,9785.0
21174234,21174234,2021-08-27 07:35:51.634093+00:00,x,y,2021-09-21 04:00:00+00:00,2021-09-21 06:00:00+00:00,alpha,True,20.0,1,a-1,21174234,7524.0
14504722,14504722,2021-07-15 04:45:22.654671+00:00,x,y,2021-07-18 16:00:00+00:00,2021-07-18 18:00:00+00:00,alpha,True,35.0,1,a-23,14504722,14645.0
19993876,19993876,2021-08-19 13:38:36.921763+00:00,x,y,2021-08-25 16:00:00+00:00,2021-08-25 18:00:00+00:00,alpha,True,20.0,1,a-23,19993876,10545.0
7183685,7183685,2021-05-19 10:25:30.104806+00:00,x,y,2021-05-28 05:00:00+00:00,2021-05-28 07:00:00+00:00,alpha,True,35.0,1,a-1,7183685,7124.0
18325551,18325551,2021-08-10 20:58:14.938284+00:00,x,y,2021-08-19 04:40:00+00:00,2021-08-19 06:40:00+00:00,omega,True,20.0,1,d-1,18325551,9000.0
2655225,2655225,2021-03-05 10:31:52.637323+00:00,x,y,2021-03-25 11:00:00+00:00,2021-03-25 13:00:00+00:00,gamma,True,20.0,2,c-4,2655225,8890.0
19403497,19403497,2021-08-16 09:32:21.702026+00:00,x,y,2021-08-27 10:00:00+00:00,2021-08-27 12:00:00+00:00,alpha,True,20.0,1,a-7,19403497,8381.0
3563793,3563793,2021-03-19 23:19:19.515771+00:00,x,y,2021-03-22 11:00:00+00:00,2021-03-22 13:00:00+00:00,gamma,True,20.0,1,c-4,3563793,9800.0
11840779,11840779,2021-06-29 15:27:27.064187+00:00,x,y,2021-07-10 10:00:00+00:00,2021-07-10 12:00:00+00:00,alpha,True,35.0,1,a-7,11840779,11072.0
4530138,4530138,2021-04-12 07:56:33.838022+00:00,x,y,2021-05-07 13:30:00+00:00,2021-05-07 15:30:00+00:00,alpha,True,35.0,1,a-5,4530138,8605.0
19148875,19148875,2021-08-14 20:58:06.827426+00:00,x,y,2021-08-23 16:00:00+00:00,2021-08-23 18:00:00+00:00,alpha,True,15.0,1,a-23,19148875,12945.0
131096,131096,2021-01-04 07:31:30.261268+00:00,x,y,2021-01-06 05:15:00+00:00,2021-01-06 07:25:00+00:00,alpha,True,0.0,0,a-1,131096,8739.0
2911915,2911915,2021-03-09 15:33:56.151439+00:00,x,y,2021-03-19 17:00:00+00:00,2021-03-19 18:59:00+00:00,gamma,True,20.0,2,c-6,2911915,9390.0
5094663,5094663,2021-04-21 06:46:44.134349+00:00,x,y,2021-05-04 05:00:00+00:00,2021-05-04 07:00:00+00:00,gamma,True,0.0,0,c-2,5094663,7315.0
20346494,20346494,2021-08-21 16:09:32.481800+00:00,x,y,2021-08-24 11:00:00+00:00,2021-08-24 12:55:00+00:00,beta,True,40.0,0,b-69,20346494,18130.0
1346768,1346768,2021-02-06 13:38:09.191610+00:00,x,y,2021-02-13 05:15:00+00:00,2021-02-13 07:25:00+00:00,alpha,True,0.0,0,a-1,1346768,8739.0
7610435,7610435,2021-05-24 00:37:06.012613+00:00,x,y,2021-05-25 10:00:00+00:00,2021-05-25 12:00:00+00:00,alpha,True,15.0,1,a-9,7610435,8027.0
10877538,10877538,2021-06-23 00:00:33.570794+00:00,x,y,2021-07-03 16:00:00+00:00,2021-07-03 18:00:00+00:00,alpha,True,35.0,1,a-23,10877538,7900.0
21201025,21201025,2021-08-27 11:15:29.857422+00:00,x,y,2021-09-25 17:05:00+00:00,2021-09-25 19:05:00+00:00,omega,True,20.0,1,d-5,21201025,6870.0
15017214,15017214,2021-07-18 20:50:11.230840+00:00,x,y,2021-07-25 07:00:00+00:00,2021-07-25 09:00:00+00:00,alpha,True,15.0,1,a-5,15017214,23895.0
15918224,15918224,2021-07-25 21:07:02.992414+00:00,x,y,2021-08-02 10:00:00+00:00,2021-08-02 12:00:00+00:00,gamma,True,20.0,2,c-2,15918224,12045.0
10467578,10467578,2021-06-19 15:11:34.783875+00:00,x,y,2021-07-12 07:00:00+00:00,2021-07-12 09:00:00+00:00,alpha,True,15.0,1,a-5,10467578,6850.0
10674691,10674691,2021-06-21 10:37:17.335391+00:00,x,y,2021-08-04 17:00:00+00:00,2021-08-04 18:59:00+00:00,gamma,True,20.0,2,c-6,10674691,7620.0
15533388,15533388,2021-07-23 07:11:43.465546+00:00,x,y,2021-07-23 13:00:00+00:00,2021-07-23 15:00:00+00:00,alpha,True,35.0,1,a-9,15533388,6810.0
3750078,3750078,2021-03-24 05:07:05.021979+00:00,x,y,2021-03-27 05:00:00+00:00,2021-03-27 07:00:00+00:00,alpha,True,35.0,1,a-1,3750078,10799.0
14568229,14568229,2021-07-15 13:10:37.199985+00:00,x,y,2021-08-02 07:00:00+00:00,2021-08-02 09:00:00+00:00,alpha,True,15.0,1,a-5,14568229,11245.0
2877958,2877958,2021-03-09 05:47:55.306179+00:00,x,y,2021-04-10 11:00:00+00:00,2021-04-10 13:00:00+00:00,gamma,True,20.0,1,c-4,2877958,9405.0
8003920,8003920,2021-05-29 07:25:57.746187+00:00,x,y,2021-06-30 14:00:00+00:00,2021-06-30 15:55:00+00:00,beta,True,20.0,0,b-9,8003920,7479.0
18084586,18084586,2021-08-10 01:23:11.726278+00:00,x,y,2021-08-13 17:00:00+00:00,2021-08-13 18:59:00+00:00,gamma,True,20.0,1,c-6,18084586,6870.0
16057732,16057732,2021-07-26 18:47:57.292575+00:00,x,y,2021-08-02 14:00:00+00:00,2021-08-02 16:00:00+00:00,gamma,True,20.0,2,c-4,16057732,11425.0
10532968,10532968,2021-06-20 07:40:55.498820+00:00,x,y,2021-07-09 14:00:00+00:00,2021-07-09 16:00:00+00:00,gamma,True,20.0,2,c-4,10532968,7620.0
3709510,3709510,2021-03-23 06:57:45.286214+00:00,x,y,2021-04-04 05:00:00+00:00,2021-04-04 07:00:00+00:00,gamma,True,20.0,2,c-2,3709510,10800.0
15358820,15358820,2021-07-21 23:00:58.380523+00:00,x,y,2021-07-23 05:00:00+00:00,2021-07-23 06:55:00+00:00,beta,True,40.0,0,b-1,15358820,13090.0
4993252,4993252,2021-04-20 11:58:59.556568+00:00,x,y,2021-04-29 16:00:00+00:00,2021-04-29 18:00:00+00:00,alpha,True,35.0,1,a-7,4993252,5495.0
21061953,21061953,2021-08-26 11:34:43.224831+00:00,x,y,2021-09-11 07:00:00+00:00,2021-09-11 09:00:00+00:00,alpha,True,15.0,1,a-5,21061953,7524.0
16008581,16008581,2021-07-26 13:04:08.014122+00:00,x,y,2021-08-02 13:00:00+00:00,2021-08-02 15:00:00+00:00,alpha,True,35.0,1,a-9,16008581,12645.0
12501538,12501538,2021-07-03 09:08:33.404644+00:00,x,y,2021-07-18 16:00:00+00:00,2021-07-18 18:00:00+00:00,alpha,True,35.0,1,a-23,12501538,12645.0
5135448,5135448,2021-04-21 14:26:18.502150+00:00,x,y,2021-05-10 14:00:00+00:00,2021-05-10 15:55:00+00:00,beta,True,40.0,0,b-9,5135448,9998.0
1267406,1267406,2021-02-04 12:34:48.555686+00:00,x,y,2021-02-05 14:00:00+00:00,2021-02-05 15:55:00+00:00,beta,True,45.0,0,b-9,1267406,19835.0
6370500,6370500,2021-05-07 18:00:59.871990+00:00,x,y,2021-05-13 16:00:00+00:00,2021-05-13 18:00:00+00:00,alpha,True,15.0,1,a-7,6370500,5495.0
2162291,2162291,2021-02-26 03:30:31.952254+00:00,x,y,2021-03-07 16:00:00+00:00,2021-03-07 18:10:00+00:00,alpha,True,35.0,1,a-7,2162291,12500.0
2576002,2576002,2021-03-04 06:58:29.297453+00:00,x,y,2021-03-15 17:00:00+00:00,2021-03-15 18:59:00+00:00,gamma,True,20.0,2,c-6,2576002,8890.0
6756862,6756862,2021-05-14 05:26:49.196356+00:00,x,y,2021-05-16 17:00:00+00:00,2021-05-16 18:59:00+00:00,gamma,True,20.0,2,c-6,6756862,8640.0
646483,646483,2021-01-19 13:45:38.918602+00:00,x,y,2021-01-26 11:00:00+00:00,2021-01-26 13:00:00+00:00,gamma,True,32.0,1,c-4,646483,11420.0
5913407,5913407,2021-05-01 03:58:11.658922+00:00,x,y,2021-06-14 05:00:00+00:00,2021-06-14 07:00:00+00:00,alpha,True,35.0,1,a-1,5913407,9602.0
4211274,4211274,2021-04-03 10:40:31.648176+00:00,x,y,2021-05-23 15:30:00+00:00,2021-05-23 17:30:00+00:00,alpha,True,35.0,1,a-7,4211274,10799.0
18666523,18666523,2021-08-12 11:57:46.026133+00:00,x,y,2021-08-24 10:00:00+00:00,2021-08-24 12:00:00+00:00,alpha,True,20.0,1,a-7,18666523,8381.0
8068824,8068824,2021-05-29 22:09:24.721920+00:00,x,y,2021-07-07 05:00:00+00:00,2021-07-07 07:00:00+00:00,alpha,True,15.0,1,a-1,8068824,7124.0
6530246,6530246,2021-05-10 05:08:39.521917+00:00,x,y,2021-06-02 11:00:00+00:00,2021-06-02 13:00:00+00:00,gamma,True,20.0,2,c-4,6530246,10655.0
1057637,1057637,2021-01-30 13:37:45.263714+00:00,x,y,2021-03-01 14:00:00+00:00,2021-03-01 15:55:00+00:00,beta,True,35.0,0,b-9,1057637,9564.0
8359994,8359994,2021-06-01 10:49:21.776033+00:00,x,y,2021-06-12 11:00:00+00:00,2021-06-12 12:55:00+00:00,beta,True,20.0,0,b-69,8359994,10025.0
7385357,7385357,2021-05-21 11:57:33.429258+00:00,x,y,2021-05-25 11:00:00+00:00,2021-05-25 13:00:00+00:00,gamma,True,20.0,2,c-4,7385357,9025.0
10174701,10174701,2021-06-17 06:16:52.013083+00:00,x,y,2021-08-03 14:00:00+00:00,2021-08-03 16:00:00+00:00,gamma,True,20.0,2,c-4,10174701,7900.0
19577257,19577257,2021-08-17 08:10:35.490899+00:00,x,y,2021-08-25 17:00:00+00:00,2021-08-25 18:59:00+00:00,gamma,True,20.0,2,c-6,19577257,8765.0
19326548,19326548,2021-08-15 19:48:58.300562+00:00,x,y,2021-10-01 05:00:00+00:00,2021-10-01 07:00:00+00:00,alpha,True,20.0,1,a-1,19326548,7524.0
16833269,16833269,2021-08-02 06:01:40.837057+00:00,x,y,2021-08-04 05:00:00+00:00,2021-08-04 06:55:00+00:00,beta,True,40.0,0,b-1,16833269,9290.0
12234272,12234272,2021-07-01 20:28:57.895444+00:00,x,y,2021-07-12 10:00:00+00:00,2021-07-12 12:00:00+00:00,alpha,True,35.0,1,a-7,12234272,12645.0
6912254,6912254,2021-05-16 09:16:11.074085+00:00,x,y,2021-05-20 14:00:00+00:00,2021-05-20 15:55:00+00:00,beta,True,20.0,0,b-9,6912254,7058.0
15249492,15249492,2021-07-20 19:01:30.939614+00:00,x,y,2021-08-07 14:00:00+00:00,2021-08-07 16:00:00+00:00,gamma,True,20.0,1,c-4,15249492,9280.0
9962865,9962865,2021-06-15 09:52:59.564498+00:00,x,y,2021-07-01 07:00:00+00:00,2021-07-01 09:00:00+00:00,alpha,True,15.0,1,a-5,9962865,6531.0
2860266,2860266,2021-03-08 18:26:11.715439+00:00,x,y,2021-03-14 13:30:00+00:00,2021-03-14 15:30:00+00:00,alpha,True,15.0,1,a-5,2860266,9235.0
4486848,4486848,2021-04-10 19:33:56.518721+00:00,x,y,2021-04-24 15:30:00+00:00,2021-04-24 17:30:00+00:00,alpha,True,35.0,1,a-7,4486848,8605.0
18402466,18402466,2021-08-11 07:38:41.008302+00:00,x,y,2021-08-18 11:00:00+00:00,2021-08-18 12:55:00+00:00,beta,True,40.0,0,b-69,18402466,15830.0
8494789,8494789,2021-06-02 13:39:23.880690+00:00,x,y,2021-06-25 05:00:00+00:00,2021-06-25 07:00:00+00:00,alpha,True,15.0,1,a-1,8494789,9403.0
20708820,20708820,2021-08-24 03:49:41.682624+00:00,x,y,2021-09-17 17:05:00+00:00,2021-09-17 19:05:00+00:00,omega,True,20.0,1,d-5,20708820,10350.0
14041439,14041439,2021-07-12 03:08:19.447051+00:00,x,y,2021-07-15 09:45:00+00:00,2021-07-15 11:45:00+00:00,gamma,True,20.0,1,c-2,14041439,17090.0
13874804,13874804,2021-07-10 22:14:02.064157+00:00,x,y,2021-08-17 09:45:00+00:00,2021-08-17 11:45:00+00:00,gamma,True,20.0,2,c-2,13874804,13560.0
18869638,18869638,2021-08-13 11:32:57.733574+00:00,x,y,2021-08-21 13:00:00+00:00,2021-08-21 15:00:00+00:00,alpha,True,20.0,1,a-9,18869638,17745.0
12461929,12461929,2021-07-03 05:16:31.304730+00:00,x,y,2021-07-05 10:30:00+00:00,2021-07-05 12:25:00+00:00,beta,True,40.0,0,b-69,12461929,17480.0
17439681,17439681,2021-08-06 19:49:00.158182+00:00,x,y,2021-08-15 17:05:00+00:00,2021-08-15 19:05:00+00:00,omega,True,20.0,1,d-5,17439681,9000.0
1324398,1324398,2021-02-05 20:59:43.085284+00:00,x,y,2021-02-19 11:00:00+00:00,2021-02-19 13:00:00+00:00,gamma,True,32.0,2,c-4,1324398,10400.0
15997796,15997796,2021-07-26 11:43:54.562508+00:00,x,y,2021-07-30 14:00:00+00:00,2021-07-30 16:00:00+00:00,gamma,True,20.0,1,c-4,15997796,11300.0
9024998,9024998,2021-06-07 17:38:16.398538+00:00,x,y,2021-06-16 16:00:00+00:00,2021-06-16 18:00:00+00:00,alpha,True,15.0,1,a-23,9024998,9403.0
8288661,8288661,2021-05-31 18:39:42.178697+00:00,x,y,2021-06-09 11:00:00+00:00,2021-06-09 13:00:00+00:00,gamma,True,20.0,1,c-4,8288661,10900.0
17713436,17713436,2021-08-08 09:59:06.971280+00:00,x,y,2021-08-31 14:00:00+00:00,2021-08-31 15:55:00+00:00,beta,True,20.0,0,b-9,17713436,6570.0
13072337,13072337,2021-07-06 07:34:56.469954+00:00,x,y,2021-07-22 09:45:00+00:00,2021-07-22 11:45:00+00:00,gamma,True,20.0,1,c-2,13072337,10285.0
16509375,16509375,2021-07-30 09:30:57.746693+00:00,x,y,2021-07-30 14:00:00+00:00,2021-07-30 16:00:00+00:00,gamma,True,20.0,2,c-4,16509375,19105.0
14286696,14286696,2021-07-13 15:47:50.169761+00:00,x,y,2021-07-27 13:00:00+00:00,2021-07-27 15:00:00+00:00,alpha,True,35.0,1,a-9,14286696,12645.0
18952752,18952752,2021-08-13 19:11:20.218761+00:00,x,y,2021-08-19 10:35:00+00:00,2021-08-19 12:35:00+00:00,omega,True,20.0,1,d-3,18952752,10100.0
6260082,6260082,2021-05-06 00:35:06.089383+00:00,x,y,2021-05-06 11:00:00+00:00,2021-05-06 13:00:00+00:00,gamma,True,20.0,2,c-4,6260082,8390.0
7790260,7790260,2021-05-26 08:55:53.346156+00:00,x,y,2021-05-31 17:00:00+00:00,2021-05-31 18:59:00+00:00,gamma,True,20.0,2,c-6,7790260,9025.0
6249698,6249698,2021-05-05 20:35:42.913826+00:00,x,y,2021-05-08 17:00:00+00:00,2021-05-08 18:59:00+00:00,gamma,True,20.0,2,c-6,6249698,8390.0
1781235,1781235,2021-02-16 17:15:19.902427+00:00,x,y,2021-03-20 13:30:00+00:00,2021-03-20 15:40:00+00:00,alpha,True,15.0,1,a-5,1781235,12495.0
5456468,5456468,2021-04-24 18:47:44.931673+00:00,x,y,2021-05-01 16:00:00+00:00,2021-05-01 18:00:00+00:00,alpha,True,35.0,1,a-7,5456468,5996.0
8752969,8752969,2021-06-04 20:41:37.221825+00:00,x,y,2021-06-06 13:00:00+00:00,2021-06-06 15:00:00+00:00,alpha,True,35.0,1,a-9,8752969,13277.0
21229925,21229925,2021-08-27 15:12:00.899789+00:00,x,y,2021-09-03 11:00:00+00:00,2021-09-03 12:55:00+00:00,beta,True,40.0,0,b-69,21229925,11270.0
3997798,3997798,2021-03-29 06:54:47.597315+00:00,x,y,2021-06-23 08:00:00+00:00,2021-06-23 09:55:00+00:00,beta,True,20.0,0,b-67,3997798,8957.0
15806168,15806168,2021-07-25 06:45:27.160864+00:00,x,y,2021-07-29 14:00:00+00:00,2021-07-29 16:00:00+00:00,gamma,True,20.0,1,c-4,15806168,10285.0
4577144,4577144,2021-04-13 22:31:49.576346+00:00,x,y,2021-05-12 13:30:00+00:00,2021-05-12 15:30:00+00:00,alpha,True,35.0,1,a-5,4577144,8605.0
7882034,7882034,2021-05-27 15:39:57.874907+00:00,x,y,2021-06-05 05:00:00+00:00,2021-06-05 07:00:00+00:00,gamma,True,20.0,1,c-2,7882034,8025.0
13511729,13511729,2021-07-08 15:14:28.219251+00:00,x,y,2021-07-29 14:00:00+00:00,2021-07-29 16:00:00+00:00,gamma,True,20.0,2,c-4,13511729,11285.0
8891785,8891785,2021-06-06 11:55:52.479205+00:00,x,y,2021-07-30 10:00:00+00:00,2021-07-30 12:00:00+00:00,alpha,True,35.0,1,a-7,8891785,9707.0
10656442,10656442,2021-06-21 07:58:33.980638+00:00,x,y,2021-07-27 17:00:00+00:00,2021-07-27 18:59:00+00:00,gamma,True,20.0,2,c-6,10656442,7620.0
21065445,21065445,2021-08-26 11:56:48.274466+00:00,x,y,2021-08-29 11:00:00+00:00,2021-08-29 12:55:00+00:00,beta,True,40.0,0,b-69,21065445,18160.0
4176951,4176951,2021-04-02 10:51:52.555471+00:00,x,y,2021-04-08 15:30:00+00:00,2021-04-08 17:30:00+00:00,alpha,True,15.0,1,a-7,4176951,9798.0
15711270,15711270,2021-07-24 12:34:05.078394+00:00,x,y,2021-07-27 10:00:00+00:00,2021-07-27 12:00:00+00:00,gamma,True,20.0,2,c-2,15711270,13050.0
1257237,1257237,2021-02-04 08:03:24.643072+00:00,x,y,2021-02-16 16:00:00+00:00,2021-02-16 18:10:00+00:00,alpha,True,20.0,1,a-7,1257237,9799.0
13088619,13088619,2021-07-06 09:04:44.403831+00:00,x,y,2021-07-08 11:00:00+00:00,2021-07-08 13:00:00+00:00,gamma,True,20.0,1,c-4,13088619,22885.0
1774142,1774142,2021-02-16 14:48:17.644437+00:00,x,y,2021-05-01 05:00:00+00:00,2021-05-01 07:00:00+00:00,gamma,True,20.0,1,c-2,1774142,12500.0
16073041,16073041,2021-07-26 20:50:54.735681+00:00,x,y,2021-10-02 13:00:00+00:00,2021-10-02 15:00:00+00:00,alpha,True,35.0,1,a-9,16073041,10545.0
7873856,7873856,2021-05-27 13:33:20.201737+00:00,x,y,2021-06-25 14:00:00+00:00,2021-06-25 15:55:00+00:00,beta,True,20.0,0,b-9,7873856,7427.0
6380370,6380370,2021-05-07 21:18:11.397207+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 07:00:00+00:00,gamma,True,20.0,1,c-2,6380370,7390.0
11741129,11741129,2021-06-29 04:44:18.461112+00:00,x,y,2021-07-05 07:00:00+00:00,2021-07-05 09:00:00+00:00,alpha,True,35.0,1,a-5,11741129,8800.0
8826267,8826267,2021-06-05 16:30:42.415032+00:00,x,y,2021-06-19 11:00:00+00:00,2021-06-19 12:55:00+00:00,beta,True,20.0,0,b-69,8826267,10057.0
3878348,3878348,2021-03-26 15:05:08.987203+00:00,x,y,2021-04-03 17:00:00+00:00,2021-04-03 18:59:00+00:00,gamma,True,20.0,1,c-6,3878348,9800.0
10567783,10567783,2021-06-20 12:17:41.529581+00:00,x,y,2021-08-22 17:00:00+00:00,2021-08-22 18:59:00+00:00,gamma,True,20.0,1,c-6,10567783,6620.0
2180777,2180777,2021-02-26 12:54:16.489575+00:00,x,y,2021-03-05 14:00:00+00:00,2021-03-05 15:55:00+00:00,beta,True,20.0,0,b-9,2180777,11473.0
13066824,13066824,2021-07-06 07:00:36.086031+00:00,x,y,2021-07-07 11:00:00+00:00,2021-07-07 13:00:00+00:00,gamma,True,20.0,1,c-4,13066824,28185.0
7994920,7994920,2021-05-29 04:55:52.999797+00:00,x,y,2021-06-10 16:00:00+00:00,2021-06-10 18:00:00+00:00,alpha,True,15.0,1,a-7,7994920,7520.0
10135564,10135564,2021-06-16 18:06:04.007449+00:00,x,y,2021-07-09 07:00:00+00:00,2021-07-09 09:00:00+00:00,alpha,True,35.0,1,a-5,10135564,7124.0
12397025,12397025,2021-07-02 17:51:10.098867+00:00,x,y,2021-07-05 10:00:00+00:00,2021-07-05 12:00:00+00:00,alpha,True,15.0,1,a-7,12397025,12945.0
3559935,3559935,2021-03-19 20:27:35.576485+00:00,x,y,2021-03-21 14:00:00+00:00,2021-03-21 15:55:00+00:00,beta,True,40.0,0,b-9,3559935,10594.0
8175560,8175560,2021-05-30 19:15:59.683304+00:00,x,y,2021-06-01 11:00:00+00:00,2021-06-01 13:00:00+00:00,gamma,True,20.0,2,c-4,8175560,11900.0
17603905,17603905,2021-08-07 18:06:15.971765+00:00,x,y,2021-09-06 17:00:00+00:00,2021-09-06 18:59:00+00:00,gamma,True,20.0,1,c-6,17603905,12560.0
3951196,3951196,2021-03-28 05:11:40.565748+00:00,x,y,2021-05-28 05:00:00+00:00,2021-05-28 06:55:00+00:00,beta,True,20.0,0,b-1,3951196,8957.0
9482042,9482042,2021-06-12 05:29:07.082059+00:00,x,y,2021-07-31 04:00:00+00:00,2021-07-31 06:00:00+00:00,alpha,True,35.0,1,a-1,9482042,9707.0
14902852,14902852,2021-07-18 01:02:02.224112+00:00,x,y,2021-07-28 07:00:00+00:00,2021-07-28 09:00:00+00:00,alpha,True,35.0,1,a-5,14902852,12645.0
13129810,13129810,2021-07-06 12:39:33.847886+00:00,x,y,2021-08-03 10:05:00+00:00,2021-08-03 12:00:00+00:00,alpha,True,35.0,1,a-7,13129810,10545.0
13125237,13125237,2021-07-06 12:13:07.154622+00:00,x,y,2021-07-07 13:00:00+00:00,2021-07-07 15:00:00+00:00,alpha,True,35.0,1,a-9,13125237,19545.0
6800550,6800550,2021-05-14 18:41:10.899581+00:00,x,y,2021-05-17 11:00:00+00:00,2021-05-17 13:00:00+00:00,gamma,True,20.0,1,c-4,6800550,7640.0
2123312,2123312,2021-02-24 20:36:44.851158+00:00,x,y,2021-04-01 16:00:00+00:00,2021-04-01 18:00:00+00:00,alpha,True,35.0,1,a-7,2123312,12500.0
18950135,18950135,2021-08-13 18:52:51.684757+00:00,x,y,2021-08-24 14:00:00+00:00,2021-08-24 16:00:00+00:00,gamma,True,20.0,1,c-4,18950135,9280.0
11795868,11795868,2021-06-29 10:38:29.894137+00:00,x,y,2021-06-30 17:00:00+00:00,2021-06-30 18:59:00+00:00,gamma,True,20.0,1,c-6,11795868,12560.0
6579999,6579999,2021-05-10 19:55:11.620935+00:00,x,y,2021-05-25 14:00:00+00:00,2021-05-25 15:55:00+00:00,beta,True,20.0,0,b-9,6579999,6723.0
10868766,10868766,2021-06-22 20:12:38.029784+00:00,x,y,2021-06-28 10:00:00+00:00,2021-06-28 12:00:00+00:00,alpha,True,35.0,1,a-7,10868766,7900.0
7765921,7765921,2021-05-25 22:34:04.249434+00:00,x,y,2021-06-01 05:00:00+00:00,2021-06-01 06:55:00+00:00,beta,True,20.0,0,b-1,7765921,7416.0
